date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:58	19518/19518	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:22:56%20GMT	https://keshilliveterinar.com/2020/02/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/02/index.html	(from https://keshilliveterinar.com/dekorata/)
17:22:58	19713/19713	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:22:56%20GMT	https://keshilliveterinar.com/2019/06/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2019/06/index.html	(from https://keshilliveterinar.com/dekorata/)
17:22:58	27197/27197	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:22:56%20GMT	https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/index.html	(from https://keshilliveterinar.com/dekorata/)
17:22:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:22:58%20GMT	https://keshilliveterinar.com/category/veterinaria/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/category/veterinaria/feed/index.html	(from https://keshilliveterinar.com/veterinaria/)
17:22:59	2412/2412	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:22:58%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fte-ushqyerit-e-kafsheve%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedeecf.json	(from https://keshilliveterinar.com/te-ushqyerit-e-kafsheve/)
17:22:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:22:58%20GMT	https://keshilliveterinar.com/?p=121	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexe856.html	(from https://keshilliveterinar.com/te-ushqyerit-e-kafsheve/)
17:23:00	2504/2504	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:22:59%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fte-ushqyerit-e-kafsheve%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedff19	(from https://keshilliveterinar.com/te-ushqyerit-e-kafsheve/)
17:23:00	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:59%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/te-ushqyerit-e-kafsheve/)
17:23:00	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1b8.delayed	(from https://keshilliveterinar.com/te-ushqyerit-e-kafsheve/)
17:23:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:00%20GMT	https://keshilliveterinar.com/?p=127	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index9751.html	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare/)
17:23:01	2625/2625	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:00%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Flindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed2ee6.json	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare/)
17:23:02	2717/2717	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:01%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Flindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedf094	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare/)
17:23:02	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:01%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare/)
17:23:02	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1bc.delayed	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-pare/)
17:23:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:02%20GMT	https://keshilliveterinar.com/?p=129	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index1c00.html	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte/)
17:23:04	2625/2625	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:02%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Flindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedec50.json	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte/)
17:23:05	2717/2717	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:04%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Flindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed5487	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte/)
17:23:05	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:05%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte/)
17:23:05	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1c0.delayed	(from https://keshilliveterinar.com/lindja-dhe-ecuria-e-mjeksise-veterinare-1900-1944-pjesa-e-dyte/)
17:23:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:06%20GMT	https://keshilliveterinar.com/?p=505	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index9b9e.html	(from https://keshilliveterinar.com/voto/)
17:23:07	2287/2287	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:06%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fvoto%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed70c7.json	(from https://keshilliveterinar.com/voto/)
17:23:07	2379/2379	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:07%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fvoto%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed82ea	(from https://keshilliveterinar.com/voto/)
17:23:07	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:07%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/voto/)
17:23:08	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1c4.delayed	(from https://keshilliveterinar.com/voto/)
17:23:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:08%20GMT	https://keshilliveterinar.com/?p=24	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index2cf9.html	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:09	2582/2582	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:08%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fslider-one%2Fslider%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedb335.json	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	2710/2710	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:09%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fslider-one%2Fslider%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedff5e	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:10%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1c8.delayed	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/instituti.1c9.delayed	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/instituti.1ca.delayed	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/instituti.1cb.delayed	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:10	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/titleicon.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/titleicon.1cc.delayed	(from https://keshilliveterinar.com/slider-one/slider/)
17:23:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:11%20GMT	https://keshilliveterinar.com/?p=377	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexa7ab.html	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:13	2652/2652	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:11%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fslider-one%2Fthe-professional-veterinary-order-of-albania%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed0ecf.json	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:13	2780/2780	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:13%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fslider-one%2Fthe-professional-veterinary-order-of-albania%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed7a93	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:14	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:13%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:14	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1d0.delayed	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:14	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:13%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_1424/https://keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_1424/https_/keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:14	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:13%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_1424,h_755/https://keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_1424,h_755/https_/keshilliveterinar.com/wp-content/uploads/2019/06/instituti.png	(from https://keshilliveterinar.com/slider-one/the-professional-veterinary-order-of-albania/)
17:23:15	2428/2428	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:14%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fkodi-i-etikes-profesionale%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedaf59.json	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:15	825/825	---MC-	200	added ('OK')	application/rss+xml	etag:%2228e4ab122f02a30533804de19adf3e8f%22	https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/feed/index.html	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:14%20GMT	https://keshilliveterinar.com/?p=579	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexc74d.html	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:16	2514/2514	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:15%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fkodi-i-etikes-profesionale%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed8775	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:16	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:16%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:16	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1d6.delayed	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:18	171008/171008	---M--	200	added ('OK')	application/msword	date:Sat,%2022%20Jun%202019%2016:39:16%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/KODI-I-ETIKES-i-ndryshuar-arshive-1.doc	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/KODI-I-ETIKES-i-ndryshuar-arshive-1.doc	(from https://keshilliveterinar.com/2020/05/11/kodi-i-etikes-profesionale/)
17:23:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:17%20GMT	https://keshilliveterinar.com/?p=577	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexe7fb.html	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:18	833/833	---MC-	200	added ('OK')	application/rss+xml	etag:%2202de95cee45d7ad6159725e26bb71756%22	https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/feed/index.html	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:19	2452/2452	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:17%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fkeshilli-veterinar-shqiptar-2%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedc9d3.json	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:19	2538/2538	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:18%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fkeshilli-veterinar-shqiptar-2%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed93f9	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:19	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:19%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:20	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1db.delayed	(from https://keshilliveterinar.com/2020/05/11/keshilli-veterinar-shqiptar-2/)
17:23:21	2677/2677	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:20%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fstatuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedf5a9.json	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:21	944/944	---MC-	200	added ('OK')	application/rss+xml	etag:%223345fc856fdec225d779fc7075b120d4%22	https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/feed/index.html	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:22	2763/2763	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:21%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F05%2F11%2Fstatuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed70db	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:22	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:21%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:21%20GMT	https://keshilliveterinar.com/?p=574	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexfe50.html	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:22	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1df.delayed	(from https://keshilliveterinar.com/2020/05/11/statuti-i-urdhrit-profesional-te-mjekut-veterinar-te-shqiperise-2/)
17:23:24	2770/2770	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:22%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2019%2F06%2F24%2Furdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embeda2d5.json	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:23%20GMT	https://keshilliveterinar.com/?p=383	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index3f97.html	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:24	1023/1023	---MC-	200	added ('OK')	application/rss+xml	etag:%226a678678bde025b5c02bf11c7f733833%22	https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/feed/index.html	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:24	2859/2859	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:23%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2019%2F06%2F24%2Furdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed291d	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
